"id","user_id","recorded_at","latitude","longitude","accuracy","speed","heading","altitude","activity_type","activity_confidence","is_moving","battery_level","is_charging","distance_from_previous","created_at"
"118535",8558,"2026-03-06 15:46:37.167+00","40.33971670","71.76937830",NULL,"15.37",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.46","2026-03-06 18:01:55.562125+00"
"118534",8558,"2026-03-06 15:46:34.165+00","40.34013330","71.76942000",NULL,"15.25",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.72","2026-03-06 18:01:55.562124+00"
"118533",8558,"2026-03-06 15:46:31.17+00","40.34054330","71.76946000",NULL,"15.39",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.77","2026-03-06 18:01:55.562124+00"
"118532",8558,"2026-03-06 15:46:28.168+00","40.34095330","71.76950830",NULL,"15.14",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.17","2026-03-06 18:01:55.562124+00"
"118531",8558,"2026-03-06 15:46:25.168+00","40.34135830","71.76955000",NULL,"15.07",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.21","2026-03-06 18:01:55.562124+00"
"118530",8558,"2026-03-06 15:46:22.168+00","40.34176330","71.76959670",NULL,"15.16",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.17","2026-03-06 18:01:55.562123+00"
"118529",8558,"2026-03-06 15:46:19.168+00","40.34216830","71.76963830",NULL,"15.12",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.38","2026-03-06 18:01:55.562122+00"
"118528",8558,"2026-03-06 15:46:16.166+00","40.34257500","71.76968330",NULL,"15.09",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.22","2026-03-06 18:01:55.562122+00"
"118527",8558,"2026-03-06 15:46:13.169+00","40.34298000","71.76973170",NULL,"15.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.02","2026-03-06 18:01:55.562122+00"
"118526",8558,"2026-03-06 15:46:10.167+00","40.34338330","71.76977830",NULL,"14.96",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.25","2026-03-06 18:01:55.562122+00"
"118525",8558,"2026-03-06 15:46:07.169+00","40.34378830","71.76983000",NULL,"15.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.41","2026-03-06 18:01:55.562122+00"
"118524",8558,"2026-03-06 15:46:04.167+00","40.34419500","71.76987830",NULL,"15.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.38","2026-03-06 18:01:55.562121+00"
"118523",8558,"2026-03-06 15:46:01.167+00","40.34460170","71.76992330",NULL,"15.12",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.17","2026-03-06 18:01:55.562121+00"
"118522",8558,"2026-03-06 15:45:58.17+00","40.34500670","71.76996500",NULL,"15.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.98","2026-03-06 18:01:55.562121+00"
"118521",8558,"2026-03-06 15:45:55.17+00","40.34541000","71.77000670",NULL,"14.84",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.57","2026-03-06 18:01:55.562121+00"
"118520",8558,"2026-03-06 15:45:52.168+00","40.34581830","71.77005330",NULL,"15.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.33","2026-03-06 18:01:55.56212+00"
"118519",8558,"2026-03-06 15:45:49.168+00","40.34623330","71.77010170",NULL,"15.52",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.89","2026-03-06 18:01:55.56212+00"
"118518",8558,"2026-03-06 15:45:46.169+00","40.34665330","71.77015170",NULL,"15.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.05","2026-03-06 18:01:55.56212+00"
"118517",8558,"2026-03-06 15:45:43.171+00","40.34707500","71.77019670",NULL,"15.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.41","2026-03-06 18:01:55.56212+00"
"118516",8558,"2026-03-06 15:45:40.173+00","40.34750000","71.77024170",NULL,"15.89",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.05","2026-03-06 18:01:55.562119+00"
"118515",8558,"2026-03-06 15:45:37.171+00","40.34793000","71.77029830",NULL,"16.10",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.38","2026-03-06 18:01:55.562119+00"
"118514",8558,"2026-03-06 15:45:34.169+00","40.34837330","71.77033330",NULL,"16.00",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.14","2026-03-06 18:01:55.562119+00"
"118513",8558,"2026-03-06 15:45:31.172+00","40.34880500","71.77037670",NULL,"16.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.94","2026-03-06 18:01:55.562118+00"
"118512",8558,"2026-03-06 15:45:28.165+00","40.34923500","71.77041830",NULL,"15.87",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.44","2026-03-06 18:01:55.562117+00"
"118511",8558,"2026-03-06 15:45:25.171+00","40.34966000","71.77046670",NULL,"15.64",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.61","2026-03-06 18:01:55.562117+00"
"118510",8558,"2026-03-06 15:45:22.167+00","40.35007670","71.77052670",NULL,"15.48",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.30","2026-03-06 18:01:55.562116+00"
"118509",8558,"2026-03-06 15:45:19.166+00","40.35049170","71.77057170",NULL,"15.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.87","2026-03-06 18:01:55.562116+00"
"118508",8558,"2026-03-06 15:45:16.167+00","40.35090330","71.77060830",NULL,"15.36",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.28","2026-03-06 18:01:55.562116+00"
"118507",8558,"2026-03-06 15:45:13.169+00","40.35131830","71.77065000",NULL,"15.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.32","2026-03-06 18:01:55.562116+00"
"118506",8558,"2026-03-06 15:45:10.168+00","40.35173330","71.77069670",NULL,"15.26",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.89","2026-03-06 18:01:55.562115+00"
"118505",8558,"2026-03-06 15:45:07.167+00","40.35214500","71.77073500",NULL,"15.05",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.96","2026-03-06 18:01:55.562115+00"
"118504",8558,"2026-03-06 15:45:04.167+00","40.35254830","71.77077330",NULL,"15.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.15","2026-03-06 18:01:55.562114+00"
"118503",8558,"2026-03-06 15:45:01.166+00","40.35295330","71.77081170",NULL,"15.11",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.76","2026-03-06 18:01:55.562114+00"
"118502",8558,"2026-03-06 15:44:58.166+00","40.35336330","71.77085830",NULL,"15.05",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.00","2026-03-06 18:01:55.562114+00"
"118501",8558,"2026-03-06 15:44:55.17+00","40.35377500","71.77091170",NULL,"15.26",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.34","2026-03-06 18:01:55.562113+00"
"118500",8558,"2026-03-06 15:44:52.168+00","40.35419000","71.77096170",NULL,"15.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.95","2026-03-06 18:01:55.221774+00"
"118499",8558,"2026-03-06 15:44:49.171+00","40.35460170","71.77100830",NULL,"15.14",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.36","2026-03-06 18:01:55.221774+00"
"118498",8558,"2026-03-06 15:44:46.17+00","40.35500830","71.77105170",NULL,"14.74",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.70","2026-03-06 18:01:55.221774+00"
"118497",8558,"2026-03-06 15:44:43.171+00","40.35540000","71.77109330",NULL,"14.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.88","2026-03-06 18:01:55.221774+00"
"118496",8558,"2026-03-06 15:44:40.17+00","40.35579330","71.77113500",NULL,"14.50",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.97","2026-03-06 18:01:55.221774+00"
"118495",8558,"2026-03-06 15:44:37.169+00","40.35617830","71.77117830",NULL,"14.41",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.24","2026-03-06 18:01:55.221773+00"
"118494",8558,"2026-03-06 15:44:34.167+00","40.35655670","71.77122170",NULL,"14.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.10","2026-03-06 18:01:55.221773+00"
"118493",8558,"2026-03-06 15:44:31.17+00","40.35694330","71.77125830",NULL,"14.55",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.41","2026-03-06 18:01:55.221773+00"
"118492",8558,"2026-03-06 15:44:28.168+00","40.35732330","71.77130170",NULL,"14.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.82","2026-03-06 18:01:55.221773+00"
"118491",8558,"2026-03-06 15:44:25.171+00","40.35768830","71.77135330",NULL,"14.25",NULL,NULL,NULL,NULL,False,NULL,NULL,"52.02","2026-03-06 18:01:55.221773+00"
"118489",8558,"2026-03-06 15:44:22.168+00","40.35815500","71.77139670",NULL,"13.69",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.68","2026-03-06 18:01:55.221772+00"
"118490",8558,"2026-03-06 15:44:22.168+00","40.35815500","71.77139670",NULL,"13.69",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221773+00"
"118488",8558,"2026-03-06 15:44:19.171+00","40.35852830","71.77144170",NULL,"12.36",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.06","2026-03-06 18:01:55.221772+00"
"118486",8558,"2026-03-06 15:44:16.166+00","40.35888500","71.77150830",NULL,"10.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"28.39","2026-03-06 18:01:55.221771+00"
"118487",8558,"2026-03-06 15:44:16.166+00","40.35888500","71.77150830",NULL,"10.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221771+00"
"118484",8558,"2026-03-06 15:44:12.169+00","40.35913830","71.77155000",NULL,"6.75",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.09","2026-03-06 18:01:55.221771+00"
"118485",8558,"2026-03-06 15:44:12.169+00","40.35913830","71.77155000",NULL,"6.75",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221771+00"
"118482",8558,"2026-03-06 15:43:53.166+00","40.35943500","71.77158000",NULL,"8.18",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.63","2026-03-06 18:01:55.22177+00"
"118483",8558,"2026-03-06 15:43:53.166+00","40.35943500","71.77158000",NULL,"8.18",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.22177+00"
"118481",8558,"2026-03-06 15:43:49.17+00","40.35984170","71.77165170",NULL,"13.26",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.35","2026-03-06 18:01:55.22177+00"
"118480",8558,"2026-03-06 15:43:45.167+00","40.36030170","71.77170500",NULL,"12.73",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.15","2026-03-06 18:01:55.22177+00"
"118479",8558,"2026-03-06 15:43:42.172+00","40.36066170","71.77174170",NULL,"13.92",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.16","2026-03-06 18:01:55.22177+00"
"118478",8558,"2026-03-06 15:43:39.167+00","40.36104000","71.77177500",NULL,"13.87",NULL,NULL,NULL,NULL,False,NULL,NULL,"53.18","2026-03-06 18:01:55.221769+00"
"118477",8558,"2026-03-06 15:43:35.169+00","40.36151670","71.77182500",NULL,"13.12",NULL,NULL,NULL,NULL,False,NULL,NULL,"50.96","2026-03-06 18:01:55.221769+00"
"118476",8558,"2026-03-06 15:43:31.168+00","40.36197330","71.77187670",NULL,"12.53",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.12","2026-03-06 18:01:55.221769+00"
"118475",8558,"2026-03-06 15:43:27.171+00","40.36243170","71.77192330",NULL,"13.64",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.68","2026-03-06 18:01:55.221769+00"
"118474",8558,"2026-03-06 15:43:24.169+00","40.36282330","71.77196330",NULL,"15.09",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.13","2026-03-06 18:01:55.221769+00"
"118473",8558,"2026-03-06 15:43:21.168+00","40.36323670","71.77200830",NULL,"15.41",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.22","2026-03-06 18:01:55.221768+00"
"118472",8558,"2026-03-06 15:43:18.17+00","40.36366000","71.77205330",NULL,"15.78",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.95","2026-03-06 18:01:55.221768+00"
"118471",8558,"2026-03-06 15:43:15.169+00","40.36409000","71.77209670",NULL,"16.14",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.30","2026-03-06 18:01:55.221767+00"
"118470",8558,"2026-03-06 15:43:12.17+00","40.36453170","71.77214670",NULL,"16.48",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.85","2026-03-06 18:01:55.221767+00"
"118469",8558,"2026-03-06 15:43:09.169+00","40.36497830","71.77219830",NULL,"16.52",NULL,NULL,NULL,NULL,False,NULL,NULL,"50.64","2026-03-06 18:01:55.221767+00"
"118468",8558,"2026-03-06 15:43:06.166+00","40.36543170","71.77225500",NULL,"16.87",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.95","2026-03-06 18:01:55.221767+00"
"118467",8558,"2026-03-06 15:43:03.166+00","40.36587830","71.77231830",NULL,"15.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.74","2026-03-06 18:01:55.221766+00"
"118465",8558,"2026-03-06 15:43:00.169+00","40.36630170","71.77241170",NULL,"14.19",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.01","2026-03-06 18:01:55.221766+00"
"118466",8558,"2026-03-06 15:43:00.169+00","40.36630170","71.77241170",NULL,"14.19",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221766+00"
"118464",8558,"2026-03-06 15:42:57.168+00","40.36669500","71.77247000",NULL,"11.39",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.84","2026-03-06 18:01:55.221766+00"
"118462",8558,"2026-03-06 15:42:53.166+00","40.36705170","71.77258500",NULL,"7.73",NULL,NULL,NULL,NULL,False,NULL,NULL,"22.95","2026-03-06 18:01:55.221765+00"
"118463",8558,"2026-03-06 15:42:53.166+00","40.36705170","71.77258500",NULL,"7.73",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221766+00"
"118460",8558,"2026-03-06 15:42:49.17+00","40.36724500","71.77268000",NULL,"4.97",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.93","2026-03-06 18:01:55.221765+00"
"118461",8558,"2026-03-06 15:42:49.17+00","40.36724500","71.77268000",NULL,"4.97",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221765+00"
"118459",8558,"2026-03-06 15:42:37.193+00","40.36724320","71.77280900",NULL,"0.95",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.42","2026-03-06 18:01:55.221765+00"
"118458",8558,"2026-03-06 15:42:32.258+00","40.36723300","71.77293130",NULL,"1.83",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.01","2026-03-06 18:01:55.221764+00"
"118456",8558,"2026-03-06 15:42:30.27+00","40.36720130","71.77304190",NULL,"2.20",NULL,NULL,NULL,NULL,False,NULL,NULL,"11.47","2026-03-06 18:01:55.221764+00"
"118457",8558,"2026-03-06 15:42:30.27+00","40.36720130","71.77304190",NULL,"2.20",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221764+00"
"118455",8558,"2026-03-06 15:42:27.777+00","40.36717370","71.77317240",NULL,"1.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"13.25","2026-03-06 18:01:55.221764+00"
"118453",8558,"2026-03-06 15:41:58.167+00","40.36715590","71.77332710",NULL,"1.57",NULL,NULL,NULL,NULL,False,NULL,NULL,"30.05","2026-03-06 18:01:55.22176+00"
"118454",8558,"2026-03-06 15:41:58.167+00","40.36715590","71.77332710",NULL,"1.57",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221763+00"
"118449",8558,"2026-03-06 15:41:50.167+00","40.36710240","71.77367480",NULL,"8.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.83","2026-03-06 18:01:54.953275+00"
"118450",8558,"2026-03-06 15:41:50.167+00","40.36710240","71.77367480",NULL,"8.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953275+00"
"118451",8558,"2026-03-06 15:41:50.167+00","40.36710240","71.77367480",NULL,"8.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221759+00"
"118452",8558,"2026-03-06 15:41:50.167+00","40.36710240","71.77367480",NULL,"8.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:55.221759+00"
"118448",8558,"2026-03-06 15:41:46.168+00","40.36702380","71.77414560",NULL,"13.55",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.42","2026-03-06 18:01:54.953275+00"
"118445",8558,"2026-03-06 15:41:43.171+00","40.36695120","71.77467320",NULL,"14.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.73","2026-03-06 18:01:54.953273+00"
"118446",8558,"2026-03-06 15:41:43.171+00","40.36695120","71.77467320",NULL,"14.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953274+00"
"118447",8558,"2026-03-06 15:41:43.171+00","40.36695120","71.77467320",NULL,"14.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953275+00"
"118444",8558,"2026-03-06 15:41:40.168+00","40.36687780","71.77519230",NULL,"14.82",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.13","2026-03-06 18:01:54.953273+00"
"118441",8558,"2026-03-06 15:41:36.172+00","40.36679680","71.77578640",NULL,"15.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.43","2026-03-06 18:01:54.953272+00"
"118442",8558,"2026-03-06 15:41:36.172+00","40.36679680","71.77578640",NULL,"15.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953272+00"
"118443",8558,"2026-03-06 15:41:36.172+00","40.36679680","71.77578640",NULL,"15.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953272+00"
"118440",8558,"2026-03-06 15:41:33.164+00","40.36673150","71.77631570",NULL,"15.31",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.74","2026-03-06 18:01:54.953272+00"
"118437",8558,"2026-03-06 15:41:30.169+00","40.36672060","71.77692620",NULL,"15.46",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.17","2026-03-06 18:01:54.953271+00"
"118438",8558,"2026-03-06 15:41:30.169+00","40.36672060","71.77692620",NULL,"15.46",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953271+00"
"118439",8558,"2026-03-06 15:41:30.169+00","40.36672060","71.77692620",NULL,"15.46",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953272+00"
"118436",8558,"2026-03-06 15:41:27.173+00","40.36664160","71.77748520",NULL,"15.70",NULL,NULL,NULL,NULL,False,NULL,NULL,"53.92","2026-03-06 18:01:54.953271+00"
"118433",8558,"2026-03-06 15:41:23.168+00","40.36651270","71.77809880",NULL,"15.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.21","2026-03-06 18:01:54.95327+00"
"118434",8558,"2026-03-06 15:41:23.168+00","40.36651270","71.77809880",NULL,"15.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.95327+00"
"118435",8558,"2026-03-06 15:41:23.168+00","40.36651270","71.77809880",NULL,"15.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953271+00"
"118432",8558,"2026-03-06 15:41:20.17+00","40.36643490","71.77864660",NULL,"15.57",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.71","2026-03-06 18:01:54.95327+00"
"118429",8558,"2026-03-06 15:41:17.166+00","40.36631740","71.77923720",NULL,"15.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.25","2026-03-06 18:01:54.953269+00"
"118430",8558,"2026-03-06 15:41:17.166+00","40.36631740","71.77923720",NULL,"15.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953269+00"
"118431",8558,"2026-03-06 15:41:17.166+00","40.36631740","71.77923720",NULL,"15.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.95327+00"
"118428",8558,"2026-03-06 15:41:14.159+00","40.36622690","71.77980630",NULL,"14.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.43","2026-03-06 18:01:54.953269+00"
"118423",8558,"2026-03-06 15:41:10.983+00","40.36618050","71.78032720",NULL,"14.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"1683.24","2026-03-06 18:01:54.953267+00"
"118424",8558,"2026-03-06 15:41:10.983+00","40.36618050","71.78032720",NULL,"14.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953267+00"
"118425",8558,"2026-03-06 15:41:10.983+00","40.36618050","71.78032720",NULL,"14.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953267+00"
"118426",8558,"2026-03-06 15:41:10.983+00","40.36618050","71.78032720",NULL,"14.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953268+00"
"118427",8558,"2026-03-06 15:41:10.983+00","40.36618050","71.78032720",NULL,"14.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953268+00"
"118422",8558,"2026-03-06 15:07:31.294+00","40.37642000","71.79496130",NULL,"0.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"5.41","2026-03-06 18:01:54.953267+00"
"118421",8558,"2026-03-06 15:03:59.214+00","40.37645500","71.79491690",NULL,"0.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"11.30","2026-03-06 18:01:54.953266+00"
"118420",8558,"2026-03-06 15:03:03.249+00","40.37641560","71.79503990",NULL,"0.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"18.48","2026-03-06 18:01:54.953266+00"
"118419",8558,"2026-03-06 15:01:32.268+00","40.37634590","71.79484180",NULL,"0.04",NULL,NULL,NULL,NULL,False,NULL,NULL,"9.98","2026-03-06 18:01:54.953266+00"
"118418",8558,"2026-03-06 15:00:28.262+00","40.37636040","71.79472550",NULL,"0.04",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.85","2026-03-06 18:01:54.953265+00"
"118417",8558,"2026-03-06 15:00:15.195+00","40.37628000","71.79465290",NULL,"0.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.21","2026-03-06 18:01:54.953265+00"
"118416",8558,"2026-03-06 15:00:10.253+00","40.37619610","71.79470200",NULL,"0.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.46","2026-03-06 18:01:54.953265+00"
"118415",8558,"2026-03-06 15:00:09.265+00","40.37623070","71.79481680",NULL,"0.12",NULL,NULL,NULL,NULL,False,NULL,NULL,"15.20","2026-03-06 18:01:54.953264+00"
"118414",8558,"2026-03-06 14:59:02.164+00","40.37628450","71.79498170",NULL,"0.99",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.29","2026-03-06 18:01:54.953264+00"
"118413",8558,"2026-03-06 14:58:54.157+00","40.37619930","71.79493430",NULL,"0.10",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.24","2026-03-06 18:01:54.953264+00"
"118412",8558,"2026-03-06 14:58:38.334+00","40.37617280","71.79481850",NULL,"0.19",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.33","2026-03-06 18:01:54.953263+00"
"118411",8558,"2026-03-06 14:58:14.288+00","40.37620860","71.79470600",NULL,"0.21",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.13","2026-03-06 18:01:54.953263+00"
"118410",8558,"2026-03-06 14:58:09.14+00","40.37612220","71.79466820",NULL,"0.10",NULL,NULL,NULL,NULL,False,NULL,NULL,"11.64","2026-03-06 18:01:54.953263+00"
"118409",8558,"2026-03-06 14:58:08.359+00","40.37605320","71.79456490",NULL,"0.11",NULL,NULL,NULL,NULL,False,NULL,NULL,"13.59","2026-03-06 18:01:54.953259+00"
"118408",8558,"2026-03-06 14:57:56.178+00","40.37600020","71.79442030",NULL,"0.12",NULL,NULL,NULL,NULL,False,NULL,NULL,"11.79","2026-03-06 18:01:54.953259+00"
"118407",8558,"2026-03-06 14:57:55.191+00","40.37609590","71.79448030",NULL,"0.15",NULL,NULL,NULL,NULL,False,NULL,NULL,"18.54","2026-03-06 18:01:54.953259+00"
"118405",8558,"2026-03-06 14:57:42.179+00","40.37625570","71.79454290",NULL,"0.07",NULL,NULL,NULL,NULL,False,NULL,NULL,"22.05","2026-03-06 18:01:54.953258+00"
"118406",8558,"2026-03-06 14:57:42.179+00","40.37625570","71.79454290",NULL,"0.07",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953258+00"
"118403",8558,"2026-03-06 14:55:56.01+00","40.37636360","71.79476130",NULL,"5.70",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.65","2026-03-06 18:01:54.953257+00"
"118404",8558,"2026-03-06 14:55:56.01+00","40.37636360","71.79476130",NULL,"5.70",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953258+00"
"118401",8558,"2026-03-06 14:55:52.171+00","40.37674700","71.79474660",NULL,"2.46",NULL,NULL,NULL,NULL,False,NULL,NULL,"138.03","2026-03-06 18:01:54.953256+00"
"118402",8558,"2026-03-06 14:55:52.171+00","40.37674700","71.79474660",NULL,"2.46",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:54.953257+00"
"118400",8558,"2026-03-06 14:55:45.03+00","40.37798780","71.79479360",NULL,"15.88",NULL,NULL,NULL,NULL,False,NULL,NULL,"113.11","2026-03-06 18:01:53.901735+00"
"118398",8558,"2026-03-06 14:55:33.187+00","40.37711100","71.79547050",NULL,"13.01",NULL,NULL,NULL,NULL,False,NULL,NULL,"108.12","2026-03-06 18:01:53.901735+00"
"118399",8558,"2026-03-06 14:55:33.187+00","40.37711100","71.79547050",NULL,"13.01",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:53.901735+00"
"118397",8558,"2026-03-06 14:55:27.102+00","40.37808290","71.79543080",NULL,"5.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"29.30","2026-03-06 18:01:53.901734+00"
"118396",8558,"2026-03-06 14:55:21.178+00","40.37788730","71.79519910",NULL,"5.18",NULL,NULL,NULL,NULL,False,NULL,NULL,"196.93","2026-03-06 18:01:53.901734+00"
"118395",8558,"2026-03-06 14:54:24.171+00","40.37622000","71.79441500",NULL,"0.00",NULL,NULL,NULL,NULL,False,NULL,NULL,"11.07","2026-03-06 18:01:53.901734+00"
"118394",8558,"2026-03-06 14:54:22.157+00","40.37621000","71.79454500",NULL,"0.00",NULL,NULL,NULL,NULL,False,NULL,NULL,"14.01","2026-03-06 18:01:53.901734+00"
"118392",8558,"2026-03-06 14:54:00.162+00","40.37620170","71.79471000",NULL,"0.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.16","2026-03-06 18:01:53.901733+00"
"118393",8558,"2026-03-06 14:54:00.162+00","40.37620170","71.79471000",NULL,"0.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:53.901733+00"
"118391",8558,"2026-03-06 14:53:36.171+00","40.37616000","71.79460330",NULL,"0.31",NULL,NULL,NULL,NULL,False,NULL,NULL,"10.30","2026-03-06 18:01:53.901733+00"
